Estrato,Cong,Nroviv,Miembro,RelPar,Sexo,Edad,Salud,Educa,PEA,Ocup
3,1,76,2,CONYUGE,2,52,1,9,0,0
3,1,76,3,HIJO,1,24,1,4,1,0
3,1,77,1,Jefe/a,1,70,1,7,0,0
3,1,77,2,CONYUGE,2,65,1,7,0,0
3,1,78,1,Jefe/a,2,52,0,10,1,0
3,1,78,2,HIJO,1,12,0,2,0,0
3,1,78,3,HIJO,1,18,0,2,0,0
3,1,79,1,Jefe/a,1,52,1,10,1,1
3,1,79,2,CONYUGE,2,50,1,10,1,1
3,1,79,3,HIJO,2,14,1,2,9,9
3,1,79,4,HIJO,1,12,1,2,0,0
3,1,80,1,Jefe/a,1,36,1,10,1,1
3,1,80,2,CONYUGE,2,35,1,4,1,1
3,1,80,3,HIJO,1,5,1,1,0,0
3,1,80,4,HIJO,1,1,1,99,0,0
3,2,1,1,Jefe/a,1,57,1,10,1,1
3,2,1,2,CONYUGE,2,58,1,9,0,0
3,2,1,3,HIJA,2,19,1,5,0,0
3,2,1,4,HIJA,2,17,1,3,0,0
3,2,1,5,CUNADA,2,55,1,3,0,0
3,2,2,1,Jefe/a,2,95,1,7,0,0
3,2,3,1,Jefe/a,1,47,1,7,1,1
3,2,4,1,Jefe/a,2,27,1,5,1,0
3,2,5,1,Jefe/a,1,85,1,8,0,0
3,2,5,2,CONYUGE,2,79,1,10,0,0
3,2,6,1,Jefe/a,2,75,1,9,0,0
3,2,6,2,nieto,1,21,1,5,0,0
3,2,7,1,Jefe/a,1,36,1,9,1,1
3,2,7,2,CONYUGE,2,33,1,10,1,0
3,2,7,3,HIJA,2,5,1,1,0,0
3,2,8,1,Jefe/a,1,50,1,8,1,1
3,2,8,2,CONYUGE,2,51,1,7,1,1
3,2,9,1,Jefe/a,1,19,0,5,0,0
3,2,9,2,prima,2,19,0,5,0,0
3,2,9,3,hermana,2,18,0,5,0,0
3,2,10,1,Jefe/a,2,78,1,7,0,0
3,2,11,1,Jefe/a,1,52,1,10,1,1
3,2,11,2,CONYUGE,2,46,1,10,1,1
3,2,11,3,HIJO,1,15,1,3,0,0
3,2,11,4,HIJA,2,12,1,2,0,0
3,2,12,1,Jefe/a,1,68,1,7,0,0
3,2,12,2,CONYUGE,2,72,1,7,0,0
3,2,13,1,Jefe/a,2,63,1,10,0,0
3,2,14,1,Jefe/a,1,60,1,7,0,0
3,2,14,2,CONYUGE,2,62,1,7,0,0
3,2,14,3,HIJO,1,23,1,7,1,1
3,2,15,1,Jefe/a,1,46,1,10,1,1
3,2,15,2,CONYUGE,2,43,1,10,0,0
3,2,15,3,HIJO,1,17,1,3,0,0
3,2,15,4,HIJO,1,9,1,2,0,0
3,2,15,5,HIJO,2,6,1,2,0,0
3,2,16,1,Jefe/a,1,36,1,9,1,1
3,2,16,2,CONYUGE,2,34,1,10,1,1
3,2,16,3,HIJA,2,9,1,2,0,0
3,2,16,4,HIJA,2,7,1,2,0,0
3,2,16,5,HIJA,2,0,1,99,0,0
3,2,17,1,Jefe/a,1,50,1,7,1,1
3,2,18,1,Jefe/a,1,54,1,9,1,1
3,2,18,2,CONYUGE,2,52,1,9,1,1
3,2,19,1,Jefe/a,2,90,1,10,0,0
3,2,20,1,Jefe/a,1,33,1,10,1,1
3,2,20,2,conyuge,2,27,1,3,1,1
3,2,20,3,hija,2,4,1,99,0,0
3,2,21,1,Jefe/a,1,55,1,10,1,1
3,2,21,2,conyuge,2,55,1,9,0,0
3,2,21,3,hijo,1,15,1,2,0,0
3,2,22,1,Jefe/a,2,64,1,0,1,1
3,2,23,1,Jefe/a,2,52,1,9,1,1
3,2,24,1,Jefe/a,2,57,1,8,1,0
3,2,24,2,sobrina,2,25,0,8,1,0
3,2,25,1,Jefe/a,1,40,1,9,1,1
3,2,25,2,conyuge,2,38,1,9,0,0
3,2,25,3,hija,2,17,1,3,0,0
3,2,25,4,hija,2,13,1,2,0,0
3,2,25,5,hija,2,8,1,2,0,0
3,2,26,1,Jefe/a,1,56,1,7,0,0
3,2,26,2,conyuge,2,51,1,8,1,1
3,2,26,3,hijo,1,16,1,3,0,0
3,2,26,4,hijo,1,11,1,2,0,0
3,2,27,1,Jefe/a,2,81,1,6,0,0
3,2,28,1,Jefe/a,1,70,1,7,0,0
3,2,28,2,conyuge,2,70,1,8,0,0
3,2,28,3,hijo,2,29,0,9,1,0
3,2,29,1,Jefe/a,2,60,0,7,0,0
3,2,29,2,conyuge,1,63,0,9,1,1
3,2,30,1,Jefe/a,1,24,0,7,1,1
3,2,30,2,conyuge,2,23,0,7,1,0
3,2,31,1,Jefe/a,2,52,1,9,0,0
3,2,31,2,CONYUGE,1,53,1,10,1,1
3,2,31,3,HIJO,1,21,1,4,0,0
3,2,31,4,HIJO,1,18,1,3,0,0
3,2,32,1,Jefe/a,1,63,1,8,1,1
3,2,32,2,conyuge,2,56,1,9,1,1
3,2,32,3,hija,2,27,1,10,1,1
3,2,33,1,Jefe/a,2,82,1,6,0,0
3,2,34,1,Jefe/a,1,51,1,10,1,1
3,2,34,2,conyuge,2,50,1,10,1,1
3,2,34,3,HIJO,1,22,1,5,1,0
3,2,34,4,HIJO,1,21,1,5,1,0
3,2,34,5,HIJA,2,20,1,5,0,0
3,2,35,1,Jefe/a,1,35,0,7,1,1
3,2,35,2,conyuge,2,26,0,10,0,0
3,2,35,3,hijo,1,9,0,2,0,0
3,2,35,4,hija,2,8,0,2,0,0
3,2,35,5,hija,2,0,0,99,0,0
3,2,36,1,Jefe/a,2,80,1,7,0,0
3,2,36,2,hija,2,36,0,9,1,0
3,2,36,3,nieto,1,10,1,2,0,0
3,2,37,1,Jefe/a,2,58,1,8,0,0
3,2,37,2,conyuge,1,59,1,7,1,1
3,2,37,3,hija,2,25,1,10,1,1
3,2,37,4,no fliar,2,26,0,4,0,0
3,2,37,5,nieta,2,0,1,99,0,0
3,2,38,1,Jefe/a,1,39,0,7,1,1
3,2,38,2,CONYUGE,2,31,0,8,1,1
3,2,38,3,HIJO,1,8,0,2,0,0
3,2,38,4,HIJA,2,2,0,99,0,0
3,2,39,1,Jefe/a,2,71,1,6,0,0
3,2,39,2,HIJO,2,31,1,8,1,1
3,2,39,3,NIETO,2,4,1,99,0,0
3,2,40,1,Jefe/a,1,53,1,10,1,1
3,2,40,2,CONYUGE,2,56,1,9,1,1
3,2,40,3,HIJO,1,20,1,4,0,0
3,2,41,1,Jefe/a,2,64,1,7,1,0
3,2,42,1,Jefe/a,2,63,1,7,0,0
3,2,42,2,HIJA,2,35,1,10,1,1
3,2,43,1,Jefe/a,1,36,1,10,1,1
3,2,43,2,CONYUGE,2,26,1,7,1,1
3,2,43,3,HIJO,1,4,1,99,0,0
3,2,44,1,Jefe/a,1,51,1,6,1,0
3,2,44,2,CONYUGE,2,50,1,9,1,1
3,2,44,3,HIJA,2,26,1,9,1,1
3,2,44,4,HIJA,2,23,1,8,1,1
3,2,44,5,HIJA,2,18,1,3,0,0
3,2,44,6,SUEGRA,2,80,1,6,0,0
3,2,44,7,NIETA,2,3,1,99,0,0
3,2,45,1,Jefe/a,2,55,1,8,1,1
3,2,45,2,HIJO,1,24,1,5,1,1
3,2,45,3,HIJA,2,18,1,5,0,0
3,2,46,1,Jefe/a,1,48,1,9,1,1
3,2,46,2,CONYUGE,2,51,1,9,0,0
3,2,46,3,HIJO,1,23,1,3,0,0
3,2,47,1,Jefe/a,1,83,1,6,0,0
3,2,48,1,Jefe/a,2,72,1,9,0,0
3,2,49,1,Jefe/a,2,84,1,7,0,0
3,2,49,2,HIJA,2,36,1,5,1,1
3,2,50,1,Jefe/a,2,27,1,5,1,0
3,2,51,1,Jefe/a,2,50,1,9,1,1
3,2,51,2,HIJA,2,26,1,5,1,1
3,2,51,3,HIJO,1,23,1,5,1,0
3,2,51,4,HIJA,2,21,1,5,0,0
3,2,52,1,Jefe/a,1,23,1,5,1,1
3,2,52,2,CONYUGE,2,25,1,5,1,0
3,2,52,3,HIJO,1,2,1,99,0,0
3,2,53,1,Jefe/a,2,33,1,9,1,1
3,2,53,2,HIJO,1,11,1,2,0,0
3,2,53,3,HIJA,2,7,1,2,0,0
3,2,54,1,Jefe/a,2,42,1,5,1,0
3,2,54,2,HIJA,2,19,1,5,1,0
3,2,54,3,HIJA,2,16,1,3,0,0
3,2,55,1,Jefe/a,2,71,1,9,0,0
3,2,56,1,Jefe/a,1,37,1,9,1,1
3,2,56,2,CONYUGE,2,37,1,9,1,1
3,2,56,3,HIJA,2,13,1,2,0,0
3,2,56,4,HIJO,1,10,1,2,0,0
3,2,57,1,Jefe/a,1,19,0,5,1,0
3,2,58,1,Jefe/a,1,33,1,10,1,1
3,2,58,2,CONYUGE,2,32,1,10,1,1
3,2,58,3,HIJA,2,9,1,2,0,0
3,2,58,4,HIJO,1,5,1,1,0,0
3,2,58,5,HIJO,1,2,1,99,0,0
3,2,58,6,HIJO,2,0,1,99,0,0
3,2,59,1,Jefe/a,1,67,1,10,0,0
3,2,59,2,CONYUGE,2,66,1,9,0,0
3,2,60,1,Jefe/a,2,20,1,5,1,1
3,2,60,2,amiga,2,24,0,5,1,1
3,2,60,3,amiga,2,19,1,5,1,1
3,2,61,1,Jefe/a,2,74,1,6,0,0
3,2,62,1,Jefe/a,2,67,1,7,0,0
3,2,63,1,Jefe/a,1,32,1,9,1,1
3,2,63,2,conyuge,2,35,1,10,1,1
3,2,63,3,hijo,1,5,1,1,0,0
3,2,63,4,hijo,1,2,1,99,0,0
3,2,64,1,Jefe/a,2,74,1,7,0,0
3,2,64,2,HIJA,2,41,1,9,1,1
3,2,65,1,Jefe/a,1,33,1,5,1,1
3,2,65,2,CONYUGE,2,32,1,10,1,1
3,2,65,3,HIJASTRO,1,9,1,2,0,0
3,2,65,4,HIJASTRO,2,6,1,2,0,0
3,2,66,1,Jefe/a,1,43,1,8,1,1
3,2,67,1,Jefe/a,2,72,1,6,0,0
3,2,68,1,Jefe/a,1,68,1,7,0,0
3,2,68,2,CONYUGE,2,60,1,7,0,0
3,2,68,3,HIJA,2,25,1,9,1,0
3,2,69,1,Jefe/a,1,53,0,8,1,1
3,2,69,2,conyuge,2,49,0,10,1,0
3,2,69,3,hija,2,26,1,10,1,1
3,2,69,4,hija,2,23,1,5,1,1
3,2,69,5,nieta,2,6,1,2,0,0
3,2,69,6,suegra,2,72,1,7,0,0
3,2,70,1,Jefe/a,2,52,0,7,0,0
3,2,70,2,hija,2,23,0,9,1,0
3,2,71,1,Jefe/a,1,82,1,7,0,0
3,2,71,2,conyuge,2,81,1,8,0,0
3,2,72,1,Jefe/a,1,47,1,7,1,1
3,2,72,2,conyuge,2,46,1,8,0,0
3,2,72,3,hija,2,24,1,5,1,0
3,2,72,4,hija,2,27,1,5,1,0
3,2,73,1,Jefe/a,1,41,1,10,1,1
3,2,73,2,conyuge,2,38,1,10,1,0
3,2,73,3,hija,2,9,1,2,0,0
3,2,73,4,hija,2,6,1,2,0,0
3,2,74,1,Jefe/a,1,66,1,6,0,0
3,2,74,2,CONYUGE,2,65,1,7,0,0
3,2,75,1,Jefe/a,1,35,1,7,1,0
3,2,75,2,CONYUGE,2,34,1,10,1,1
3,2,76,1,Jefe/a,1,65,1,7,0,0
3,2,76,2,conyuge,2,64,1,6,0,0
3,2,77,1,Jefe/a,1,36,1,6,1,1
3,2,77,2,conyuge,2,36,1,8,0,0
3,2,77,3,hijo,1,9,1,2,0,0
3,2,78,1,Jefe/a,1,47,1,7,1,1
3,2,78,2,conyuge,2,42,1,8,1,0
3,2,78,3,hija,2,21,1,9,1,0
3,2,78,4,hija,2,19,1,4,0,0
3,2,78,5,hijo,2,15,1,3,0,0
3,2,79,1,Jefe/a,1,60,1,4,1,1
3,2,79,2,CONYUGE,2,48,1,10,1,1
3,2,79,3,HIJA,2,23,1,5,1,1
3,2,80,1,Jefe/a,1,79,1,6,0,0
3,2,80,2,CONYUGE,2,74,1,6,0,0
3,3,1,1,Jefe/a,2,82,1,8,0,0
3,3,1,2,NIETA,2,17,1,3,1,1
3,3,1,3,NIETA,2,16,1,3,0,0
3,3,1,4,NIETA,2,14,1,2,9,9
3,3,2,1,Jefe/a,1,75,1,8,0,0
3,3,2,2,CONYUGE,2,77,1,7,0,0
3,3,3,1,Jefe/a,1,68,1,7,0,0
3,3,3,2,CONYUGE,2,63,1,7,1,1
3,3,4,1,Jefe/a,1,29,1,9,1,1
3,3,4,2,CONYUGE,2,25,1,9,0,0
3,3,4,3,HIJO,2,5,1,1,0,0
3,3,4,4,HIJO,1,1,1,99,0,0
3,3,5,1,Jefe/a,1,55,1,9,1,1
3,3,5,2,CONYUGE,2,58,1,8,1,1
3,3,5,3,SUEGRA,2,92,1,7,0,0
3,3,6,1,Jefe/a,1,50,1,9,1,1
3,3,6,2,CONYUGE,2,49,1,9,1,1
3,3,6,3,HIJA,2,24,1,5,1,1
3,3,6,4,HIJA,2,21,1,5,0,0
3,3,7,1,Jefe/a,1,65,1,7,0,0
3,3,7,2,CONYUGE,2,62,1,7,1,1
3,3,8,1,Jefe/a,1,57,1,9,1,1
3,3,8,2,CONYUGE,2,61,1,7,0,0
3,3,8,3,HIJO,1,25,0,9,1,1
3,3,8,4,HIJA,2,21,1,5,0,0
3,3,8,5,HIJO,1,19,1,3,1,1
3,3,9,1,Jefe/a,1,38,0,7,1,0
3,3,9,2,CONYUGE,2,42,0,9,1,1
3,3,9,3,TIO,1,78,1,6,0,0
3,3,9,4,SUEGRA,2,72,0,6,0,0
3,3,9,5,HIJOS,1,21,0,5,1,0
3,3,9,6,HIJOS,1,12,0,2,0,0
3,3,10,1,Jefe/a,2,55,0,9,1,1
3,3,10,2,HERMANO,1,58,0,7,0,0
3,3,11,1,Jefe/a,1,41,1,6,0,0
3,3,11,2,conyuge,2,34,1,9,0,0
3,3,11,3,hijo,1,13,1,2,0,0
3,3,11,4,hijo,1,8,1,2,0,0
3,3,12,1,Jefe/a,1,45,1,8,1,1
3,3,12,2,conyuge,2,43,1,10,1,0
3,3,12,3,hija,2,16,1,3,1,0
3,3,12,4,hijo,1,5,1,1,0,0
3,3,13,1,Jefe/a,1,59,0,7,1,1
3,3,13,2,conyuge,2,54,0,7,0,0
3,3,13,3,hijo,1,30,0,8,1,1
3,3,14,1,Jefe/a,1,37,1,10,1,1
3,3,14,2,conyuge,2,37,1,9,1,1
3,3,14,3,hijo,1,8,1,2,0,0
3,3,14,4,hija,2,4,1,99,0,0
3,3,14,5,suegra,2,76,1,9,0,0
3,3,15,1,Jefe/a,1,53,1,6,1,1
3,3,15,2,conyuge,2,47,1,6,1,1
3,3,15,3,hijo,1,21,0,8,1,0
3,3,15,4,nuera,2,21,0,8,0,0
3,3,15,5,nieto,1,0,0,99,0,0
3,3,16,1,Jefe/a,1,50,1,7,1,1
3,3,16,2,conyuge,2,46,1,10,1,1
3,3,16,3,hija,2,24,1,9,0,0
3,3,16,4,hijo,1,22,0,9,1,1
3,3,17,1,Jefe/a,1,58,1,8,0,0
3,3,17,2,madre,2,85,1,6,0,0
3,3,18,1,Jefe/a,1,52,0,8,1,0
3,3,18,2,conyuge,2,43,1,8,1,1
3,3,18,3,hijo,1,23,0,7,1,1
3,3,18,4,hijo,1,20,0,3,1,0
3,3,19,1,Jefe/a,1,67,1,9,0,0
3,3,19,2,conyuge,2,68,1,9,0,0
3,3,20,1,Jefe/a,2,58,1,9,1,1
3,3,20,2,hermana,2,53,1,9,1,1
3,3,20,3,madre,2,83,1,6,0,0
3,3,21,1,Jefe/a,2,57,1,10,1,1
3,3,21,2,hijo,1,29,0,5,1,0
3,3,22,1,Jefe/a,1,74,1,7,0,0
3,3,22,2,conyuge,2,70,1,7,0,0
3,3,23,1,Jefe/a,2,59,1,10,1,1
3,3,23,2,hijo,1,27,1,10,1,1
3,3,24,1,Jefe/a,1,55,0,7,1,0
3,3,24,2,CONYUGE,2,49,0,7,1,0
3,3,24,3,HIJO,1,25,0,7,1,1
3,3,24,4,HIJO,1,21,0,9,1,0
3,3,25,1,Jefe/a,2,66,1,6,0,0
3,3,26,1,Jefe/a,1,76,1,6,0,0
3,3,26,2,HIJA,2,44,1,10,1,1
3,3,27,1,Jefe/a,1,80,1,7,0,0
3,3,28,1,Jefe/a,1,37,1,8,1,1
3,3,28,2,CONYUGE,2,34,1,7,1,0
3,3,28,3,HIJA,2,13,1,2,0,0
3,3,28,4,HIJA,2,10,1,2,0,0
3,3,28,5,HIJA,2,8,1,2,0,0
3,3,29,1,Jefe/a,1,22,1,7,1,1
3,3,29,2,conyuge,2,22,1,8,1,1
3,3,30,1,Jefe/a,1,75,1,6,0,0
3,3,30,2,hijo,1,30,9,7,0,0
3,3,31,1,Jefe/a,2,73,1,7,0,0
3,3,31,2,nieta,2,18,1,5,0,0
3,3,32,1,Jefe/a,2,78,1,7,0,0
3,3,33,1,Jefe/a,1,56,1,9,1,1
3,3,33,2,CONYUGE,2,52,1,7,1,1
3,3,33,3,HIJO,1,25,1,5,1,0
3,3,33,4,HIJO,1,23,1,5,1,0
3,3,33,5,HIJO,1,19,1,3,1,0
3,3,34,1,Jefe/a,1,47,1,10,1,1
3,3,34,2,CONYUGE,2,46,1,10,0,0
3,3,34,3,HIJO,1,22,1,5,1,0
3,3,34,4,HIJO,1,20,1,5,1,0
3,3,34,5,HIJO,1,5,1,1,0,0
3,3,34,6,CUNADA,2,50,1,10,1,1
3,3,35,1,Jefe/a,1,68,1,8,0,0
3,3,36,1,Jefe/a,2,62,1,7,1,1
3,3,37,1,Jefe/a,1,62,1,7,0,0
3,3,37,2,conyuge,2,56,1,7,0,0
3,3,37,3,hija,2,20,1,4,0,0
3,3,37,4,sobrino,1,27,1,5,0,0
3,3,38,1,Jefe/a,1,36,1,9,1,1
3,3,38,2,CONYUGE,2,38,1,8,1,0
3,3,38,3,HIJASTRA,2,21,0,9,1,0
3,3,38,4,HIJASTRA,2,19,1,8,1,1
3,3,38,5,HIJASTRO,1,18,1,3,0,0
3,3,39,1,Jefe/a,1,38,0,6,1,0
3,3,39,2,CONYUGE,2,46,0,7,1,0
3,3,39,3,HIJA,2,15,0,3,1,0
3,3,40,1,Jefe/a,1,69,1,7,0,0
3,3,40,2,CONYUGE,2,64,1,6,0,0
3,3,40,3,HIJO,1,33,1,8,1,1
3,3,40,4,CUNADA,2,58,1,7,0,0
3,3,41,1,Jefe/a,1,68,1,6,0,0
3,3,41,2,CONYUGE,2,65,1,6,0,0
3,3,42,1,Jefe/a,1,43,1,6,1,0
3,3,42,2,CONYUGE,2,44,1,6,0,0
3,3,42,3,HIJO,1,18,1,3,1,0
3,3,42,4,HIJO,1,12,1,2,0,0
3,3,42,5,HIJO,1,9,1,2,0,0
3,3,42,6,HIJA,2,7,1,2,0,0
3,3,43,1,Jefe/a,1,31,0,9,1,1
3,3,43,2,conyuge,2,27,0,7,0,0
3,3,43,3,hija,2,0,0,99,0,0
3,3,44,1,Jefe/a,2,36,1,9,1,1
3,3,44,2,hija,2,9,1,2,0,0
3,3,44,3,hija,2,7,1,2,0,0
3,3,44,4,hijo,1,5,1,1,0,0
3,3,44,5,madre,2,65,1,6,0,0
3,3,45,1,Jefe/a,1,37,1,7,1,1
3,3,45,2,conyuge,2,31,1,7,0,0
3,3,45,3,hijo,1,9,1,2,0,0
3,3,45,4,hijo,1,5,1,0,0,0
3,3,45,5,hija,2,2,1,99,0,0
3,3,46,1,Jefe/a,1,49,1,6,1,0
3,3,46,2,conyuge,2,39,1,7,1,0
3,3,46,3,hijo,1,20,1,9,1,0
3,3,46,4,hijo,1,19,1,7,1,0
3,3,46,5,hijo,1,13,1,2,0,0
3,3,46,6,hijo,1,6,1,2,0,0
3,3,47,1,Jefe/a,1,35,1,8,1,1
3,3,47,2,conyuge,2,34,1,8,1,1
3,3,47,3,hijo,1,10,1,2,0,0
3,3,47,4,hijo,1,2,1,99,0,0
3,3,48,1,Jefe/a,1,40,1,10,1,1
3,3,48,2,CONYUGE,2,42,1,9,0,0
3,3,48,3,HIJO,1,14,1,2,9,9
3,3,48,4,HIJA,2,12,1,2,0,0
3,3,48,5,HIJA,2,8,1,2,0,0
3,3,48,6,HIJA,2,5,1,1,0,0
3,3,49,1,Jefe/a,1,40,1,8,1,1
3,3,49,2,CONYUGE,2,38,1,7,0,0
3,3,49,3,HIJA,2,15,1,3,0,0
3,3,49,4,HIJA,2,6,1,2,0,0
3,3,50,1,Jefe/a,1,68,1,6,0,0
3,3,50,2,conyuge,2,82,1,0,0,0
3,3,50,3,hijo,1,57,1,6,0,0
3,3,50,4,nieta,2,21,1,3,1,0
3,3,51,1,Jefe/a,1,45,1,10,0,0
3,3,52,1,Jefe/a,1,38,1,8,1,1
3,3,53,1,Jefe/a,2,47,0,8,1,0
3,3,53,2,HIJO,1,23,0,7,1,0
3,3,53,3,hijo,1,14,0,7,9,9
3,3,53,4,hijo,2,13,0,2,0,0
3,3,53,5,hijo,2,12,0,2,0,0
3,3,53,6,hijo,2,10,0,2,0,0
3,3,53,7,hijo,1,8,0,2,0,0
3,3,53,8,hijo,2,7,0,2,0,0
3,3,53,9,hijo,2,5,0,1,0,0
3,3,54,1,Jefe/a,2,47,0,7,0,0
3,3,54,2,HIJA,2,23,0,7,0,0
3,3,54,3,NIETA,2,0,0,99,0,0
3,3,55,1,Jefe/a,1,61,1,8,1,1
3,3,55,2,MADRE,2,87,1,7,0,0
3,3,55,3,CONYUGE,2,59,1,7,0,0
3,3,55,4,HIJO,1,28,1,7,1,1
3,3,55,5,HIJO,1,20,1,8,1,0
3,3,56,1,Jefe/a,2,59,1,6,0,0
3,3,56,2,HIJO,1,25,0,8,1,0
3,3,57,1,Jefe/a,1,29,0,8,1,1
3,3,57,2,CONYUGE,2,30,0,8,0,0
3,3,57,3,HIJO,1,2,0,99,0,0
3,3,57,4,JHIJO,2,1,0,99,0,0
3,3,58,1,Jefe/a,2,57,0,6,1,1
3,3,58,2,CONYUGE,1,61,0,6,1,0
3,3,59,1,Jefe/a,1,31,1,9,1,1
3,3,59,2,CONYUGE,2,30,1,9,1,1
3,3,59,3,HIJO,1,11,1,2,0,0
3,3,59,4,HIJO,1,8,1,2,0,0
3,3,60,1,Jefe/a,1,27,0,7,1,1
3,3,60,2,CONYUGE,2,25,0,8,1,1
3,3,60,3,HIJA,2,1,1,99,0,0
3,3,61,1,Jefe/a,1,29,0,8,1,1
3,3,61,2,CONYUGE,2,31,0,8,1,1
3,3,61,3,HIJO,1,8,0,2,0,0
3,3,62,1,Jefe/a,1,28,0,7,1,0
3,3,62,2,conyuge,2,31,0,6,1,1
3,3,62,3,hijastro,2,15,0,2,0,0
3,3,62,4,hijastro,1,12,0,3,0,0
3,3,62,5,hijastro,2,9,0,2,0,0
3,3,62,6,hijo,1,3,0,99,0,0
3,3,63,1,Jefe/a,2,46,0,8,1,1
3,3,63,2,HIJO,1,23,0,7,1,0
3,3,63,3,HIJO,1,22,0,8,1,0
3,3,63,4,HIJO,1,15,0,2,0,0
3,3,63,5,HIJO,1,10,0,2,0,0
3,3,64,1,Jefe/a,2,73,1,7,0,0
3,3,65,1,Jefe/a,1,49,1,8,1,1
3,3,65,2,CONYUGE,2,52,1,10,1,1
3,3,65,3,HIJO,1,18,1,3,0,0
3,3,66,1,Jefe/a,1,58,1,7,1,1
3,3,66,2,CONYUGE,2,55,1,7,0,0
3,3,66,3,HIJO,1,32,1,7,0,0
3,3,66,4,HIJO,2,28,1,7,1,1
3,3,66,5,HIJO,1,20,1,9,1,1
3,3,67,1,Jefe/a,2,68,1,7,0,0
3,3,67,2,HIJASTRA,2,11,0,2,0,0
3,3,67,3,HIJA,2,24,0,6,0,0
3,3,68,1,Jefe/a,1,26,0,9,1,1
3,3,68,2,CONYUGE,2,23,0,9,1,1
3,3,68,3,HIJO,1,4,0,99,0,0
3,3,69,1,Jefe/a,1,38,0,7,1,1
3,3,69,2,CONYUGE,2,38,0,7,0,0
3,3,69,3,HIJO,2,19,0,8,1,0
3,3,69,4,hijo,1,15,0,3,0,0
3,3,69,5,hijo,2,14,0,2,9,9
3,3,69,6,hijo,1,12,0,2,0,0
3,3,69,7,hijo,2,10,0,2,0,0
3,3,69,8,hijo,2,8,0,2,0,0
3,3,69,9,hijo,1,5,0,0,0,0
3,3,69,10,hijo,2,3,0,99,0,0
3,3,69,11,hijo,1,1,0,99,0,0
3,3,69,12,MADRE,2,79,1,0,0,0
3,3,70,1,Jefe/a,1,44,0,7,1,1
3,3,70,2,CONYUGE,2,42,0,8,1,1
3,3,70,3,HIJA,2,9,0,2,0,0
3,3,70,4,HIJO,1,7,0,2,0,0
3,3,70,5,HIJO,1,3,0,99,0,0
3,3,70,6,HIJO,1,1,0,99,0,0
3,3,71,1,Jefe/a,1,55,0,0,1,1
3,3,71,2,CONYUGE,2,51,0,7,0,0
3,3,72,1,Jefe/a,1,33,0,7,1,1
3,3,72,2,CONYUGE,2,25,0,7,0,0
3,3,72,3,HIJO,1,7,0,2,0,0
3,3,72,4,HIJA,2,3,0,99,0,0
3,3,73,1,Jefe/a,2,54,0,6,1,1
3,3,73,2,HIJO,1,30,0,7,1,1
3,3,73,3,NIETA,2,10,0,2,0,0
3,3,73,4,NIETO,1,8,0,2,0,0
3,3,73,5,NIETO,1,2,0,99,0,0
3,3,73,6,NUERA,2,29,0,7,1,0
3,3,74,1,Jefe/a,1,26,0,8,1,1
3,3,74,2,CONYUGE,2,24,0,7,1,1
3,3,74,3,HIJO,1,5,0,1,0,0
3,3,74,4,HIJO,1,2,0,99,0,0
3,3,74,5,HIJO,1,0,0,99,0,0
3,3,75,1,Jefe/a,1,62,0,8,1,1
3,3,75,2,HERMANO,1,56,0,7,1,1
3,3,75,3,PRIMA,1,37,0,10,1,1
3,3,75,4,PRIMA,2,36,1,10,1,1
3,3,75,5,PRIMA,2,2,1,99,0,0
3,3,76,1,Jefe/a,1,74,1,6,0,0
3,3,77,1,Jefe/a,1,57,1,6,1,1
3,3,77,2,conyuge,2,58,1,6,1,1
3,3,78,1,Jefe/a,1,56,0,6,1,0
3,3,78,2,conyuge,2,57,1,7,1,1
3,3,78,3,hija,2,31,0,7,0,0
3,3,78,4,yerno,1,30,0,7,1,1
3,3,78,5,nieta,2,11,0,2,0,0
3,3,78,6,nieta,1,8,0,2,0,0
3,3,78,7,nieta,1,6,0,2,0,0
3,3,78,8,nieta,2,2,0,99,0,0
3,3,79,1,Jefe/a,2,61,1,7,1,1
3,3,79,2,HIJO,1,41,1,8,1,1
3,3,79,3,HERMANO,1,55,0,6,0,0
3,3,80,1,Jefe/a,1,55,1,7,1,1
3,3,80,2,CONYUGE,2,52,1,8,0,0
3,3,80,3,HIJO,1,31,0,9,1,0
